2.036769390106201172e+00,-9.323902195319533348e-04,-9.333012276329100132e-04,-1.070458311005495489e-04,-3.228593050152994692e-05
-9.323902195319533348e-04,5.077182054519653320e-01,-5.491220508702099323e-05,4.908912524115294218e-05,-3.472736570984125137e-04
-9.333012276329100132e-04,-5.491220508702099323e-05,2.259092181921005249e-01,-1.031612100632628426e-06,6.613085133722051978e-05
-1.070458311005495489e-04,4.908912524115294218e-05,-1.031612100632628426e-06,1.271762996912002563e-01,-1.328128109889803454e-05
-3.228593050152994692e-05,-3.472736570984125137e-04,6.613085133722051978e-05,-1.328128109889803454e-05,8.136145770549774170e-02
