1.540334701538085938e+01,-6.750364787876605988e-03,-5.605706479400396347e-03,-5.161023582331836224e-04,-2.913009666372090578e-04
-6.750364787876605988e-03,3.839261531829833984e+00,-5.898150848224759102e-04,5.970117636024951935e-04,-2.356654964387416840e-03
-5.605706479400396347e-03,-5.898150848224759102e-04,1.708257079124450684e+00,3.122680209344252944e-05,2.391526359133422375e-04
-5.161023582331836224e-04,5.970117636024951935e-04,3.122680209344252944e-05,9.615620374679565430e-01,4.498097951000090688e-06
-2.913009666372090578e-04,-2.356654964387416840e-03,2.391526359133422375e-04,4.498097951000090688e-06,6.150832772254943848e-01
